Date,T,Td,Precip,Humidity,Wind,PercentCloud,City
20120705,63.5,43.5,0,50,7.316666667,10.125,KSEA

20120706,64.5,49.5,0,58.95833333,4.720833333,13.375,KSEA

20120707,67.5,49.5,0,55.29166667,8.4,15.45833333,KSEA

20120708,70.5,52,0,54.25,6.254166667,23.70833333,KSEA

20120709,66,55,0.06,75.70833333,4.529166667,50.16666667,KSEA

20120710,63.5,52.5,0,73.41666667,5.2,39.83333333,KSEA

20120711,69,54,0,62,6.308333333,8.5,KSEA

20120712,67,55.5,0,73.33333333,6.1125,24.91666667,KSEA

20120713,65.5,55,0.02,75.20833333,5.195833333,66.66666667,KSEA

20120714,68,58,0,76.29166667,4.566666667,52,KSEA

20120715,61,52.5,0,76.25,8.833333333,85.20833333,KSEA

20120716,67.5,55,0.01,67.79166667,5.625,48.20833333,KSEA

20120717,65,56.5,0,75.25,5.533333333,74.95833333,KSEA

20120718,64,54.5,0,74.45833333,6.733333333,92.95833333,KSEA

20120719,67.5,55,0,65.91666667,4.804166667,72.875,KSEA

20120720,62,57,0.6,80.79166667,9.129166667,78.08333333,KSEA

20120721,66,53,0,66.29166667,5.141666667,65.125,KSEA

20120722,61.5,50,0,70.83333333,8.7875,85.66666667,KSEA

20120723,59,49,0.04,71.33333333,7.408333333,79.25,KSEA

20120724,64,51,0,64.875,9.608333333,16.08333333,KSEA

20120725,67.5,54,0,63.20833333,5.870833333,5.791666667,KSEA

20120726,66.5,57,0,75.70833333,4.758333333,15.33333333,KSEA

20120727,61.5,53.5,0,77.79166667,6.208333333,86.41666667,KSEA

20120728,64,53,0,70.75,3.9,70.20833333,KSEA

20120729,66,53.5,0,66.04166667,4.279166667,64.125,KSEA

20120730,61.5,52.5,0,71.95833333,6.866666667,84.625,KSEA

20120731,65,51,0,65.125,5.920833333,50.45833333,KSEA

20120801,65.5,52,0,68.45833333,5.245833333,38.79166667,KSEA

20120802,64,52.5,0,69.20833333,5.483333333,57.04166667,KSEA

20120803,68,54,0,60.875,8.741666667,15.66666667,KSEA

20120804,77.5,56.5,0,51.5,8.65,2,KSEA

20120805,78.5,55.5,0,52.54166667,4.083333333,26.25,KSEA

20120806,71.5,56.5,0,67.79166667,5.629166667,42.83333333,KSEA

20120807,64.5,55,0,79.41666667,5.725,82.70833333,KSEA

20120808,65.5,52,0,62.83333333,6.779166667,75.70833333,KSEA

20120809,67,52,0,63.29166667,8.3625,43.79166667,KSEA

20120810,66,52,0,61.25,5.441666667,21.625,KSEA

20120811,69.5,53.5,0,58.75,5.433333333,9.791666667,KSEA

20120812,73,55,0,55,6.966666667,4.708333333,KSEA

20120813,73,49,0,52.66666667,6.204166667,40.95833333,KSEA

20120814,70.5,53,0,60.16666667,6.1125,11.04166667,KSEA

20120815,75,52.5,0,52.58333333,10.9,2,KSEA

20120816,79.5,52.5,0,41.54166667,6.391666667,2,KSEA

20120817,76,54.5,0,53.95833333,3.995833333,16.16666667,KSEA

20120818,64.5,56,0,79.66666667,6.4375,71.58333333,KSEA

20120819,66.5,55,0,69.16666667,6.495833333,72.83333333,KSEA

20120820,68.5,52,0,61.75,3.95,59.95833333,KSEA

20120821,65,51,0,65.91666667,6.583333333,67.83333333,KSEA

20120822,64,49.5,0,63.25,5.008333333,63.95833333,KSEA

20120823,63.5,46.5,0,58.41666667,8.745833333,69.91666667,KSEA

20120824,61,44.5,0,57.20833333,7.304166667,18.625,KSEA

20120825,66,46,0,54.79166667,7.504166667,7.416666667,KSEA

20120826,62,50,0,65.95833333,7.545833333,61.08333333,KSEA

20120827,65.5,49.5,0,59.54166667,4.041666667,46.33333333,KSEA

20120828,63.5,47.5,0,60.66666667,6.920833333,63.45833333,KSEA

20120829,64.5,50.5,0,65.20833333,5.4875,61.75,KSEA

20120830,64,49.5,0,66.08333333,3.95,56.25,KSEA

20120831,61.5,45.5,0,55.70833333,6.691666667,46.66666667,KSEA

20120901,61,47,0,65.79166667,4.916666667,30.41666667,KSEA

20120902,60,43.5,0,62.33333333,4.141666667,35.79166667,KSEA

20120903,64,50,0,63.91666667,7.491666667,28.95833333,KSEA

20120904,64,50.5,0,61.08333333,7.075,4.166666667,KSEA

20120905,66,51,0,63.45833333,5.729166667,26.33333333,KSEA

20120906,70.5,50,0,55.66666667,9.425,7.416666667,KSEA

20120907,73,45.5,0,43.95833333,6.983333333,9.583333333,KSEA

20120908,66.5,52,0,62.33333333,6.629166667,45.08333333,KSEA

20120909,61.5,51,0.01,68.625,10.9875,89.83333333,KSEA

20120910,60.5,45.5,0.01,64.04166667,8.933333333,68.29166667,KSEA

20120911,58,41.5,0,55.20833333,9.5125,24.375,KSEA

20120912,61,42.5,0,57.375,12.4875,4.166666667,KSEA

20120913,67.5,43.5,0,49.04166667,8.608333333,26.5,KSEA

20120914,65.5,47.5,0,55.58333333,3.325,30.79166667,KSEA

20120915,62,48.5,0,65,3.808333333,46.125,KSEA

20120916,62.5,49.5,0,64.16666667,5.395833333,15.83333333,KSEA

20120917,67.5,49.5,0,58.375,5.004166667,7.416666667,KSEA

20120918,67.5,50,0,58.29166667,3.0375,2,KSEA

20120919,64,51,0,75.16666667,4.5625,25.79166667,KSEA

20120920,58.5,50.5,0,82.375,5.3875,30.75,KSEA

20120921,58,51,0,78.45833333,4.8125,94,KSEA

20120922,60,48.5,0.01,71.5,2.7,70.33333333,KSEA

20120923,58.5,47.5,0,66.875,3.079166667,13.29166667,KSEA

20120924,60,49,0,68.91666667,4.004166667,35.70833333,KSEA

20120925,59.5,50,0,70.875,3.9,61.5,KSEA

20120926,58,48,0,73.5,3.758333333,34.66666667,KSEA

20120927,61.5,49.5,0,69.91666667,3.8625,17.125,KSEA

20120928,65.5,46.5,0,65.5,2.2625,71.54166667,KSEA

20120929,61.5,48.5,0,60.04166667,9.2625,67.33333333,KSEA

20120930,58,42.5,0,59.54166667,7.308333333,19.54166667,KSEA

20121001,61,50,0,64.29166667,6.441666667,41.45833333,KSEA

20121002,57,37.5,0,53.70833333,9.4125,44.25,KSEA

20121003,56,36.5,0,50.54166667,15.74166667,7.625,KSEA

20121004,56.5,36,0,49.70833333,14.975,11.20833333,KSEA

20121005,59.5,35,0,46.41666667,12.39166667,2,KSEA

20121006,60.5,32,0,38.41666667,11.72083333,6.708333333,KSEA

20121007,60.5,36.5,0,49.70833333,3.420833333,2.541666667,KSEA

20121008,58,42,0,58.875,4.141666667,15.45833333,KSEA

20121009,54.5,46,0,78.91666667,3.7125,49.75,KSEA

20121010,50.5,46,0,85.75,2.85,60.58333333,KSEA

20121011,51,43.5,0,78.70833333,2.945833333,60.08333333,KSEA

20121012,52.5,48.5,0.08,86.04545455,9.85,94,KSEA

20121013,57,52,0.13,85.08695652,9.069565217,91.82608696,KSEA

20121014,60,55.5,0.63,84.375,7.404166667,91.91666667,KSEA

20121015,57.5,53,0.33,85.66666667,9.704166667,83.41666667,KSEA

20121016,54,47,0,71.08333333,13.1,30.125,KSEA

20121017,50.5,41.5,0,71.875,3.85,57.04166667,KSEA

20121018,54,45.5,0.76,71.75,4.2,71.08333333,KSEA

20121019,54,49,0.25,82.5,11.625,84.625,KSEA

20121020,47.5,39.5,0.02,72.45833333,13.15,69.16666667,KSEA

20121021,46.5,38,0.25,77.125,6.204166667,74.66666667,KSEA

20121022,42,38.5,0.31,86,5.675,88.79166667,KSEA

20121023,47,37.5,0,73.20833333,6.979166667,76.29166667,KSEA

20121024,48,40,0.28,77.83333333,4.479166667,85.66666667,KSEA

20121025,48.5,41,0,79.04166667,3.420833333,84.625,KSEA

20121026,48.5,42,0.05,80.5,5.008333333,94,KSEA

20121027,53.5,50,0.82,86.66666667,11.28333333,94,KSEA

20121028,54,50.5,0.23,86.25,9.083333333,82.54166667,KSEA

20121029,55,51.5,0.45,87,10.75833333,77.33333333,KSEA

20121030,56.5,53.5,1.24,89.91666667,6.495833333,94,KSEA

20121031,56,51.5,0.57,84.70833333,5.825,86.125,KSEA

20121101,55,50,0.42,84.25,6.683333333,81.5,KSEA

20121102,55,49.5,0.21,82.625,2.645833333,82.54166667,KSEA

20121103,56,52,0.03,86.75,7.875,94,KSEA

20121104,59.5,55,0.26,86.70833333,8.316666667,91.91666667,KSEA

20121105,52.5,47.5,0.03,72.375,9.033333333,72.70833333,KSEA

20121106,49.5,47.5,0.01,85.91666667,7.829166667,58.54166667,KSEA

20121107,46.5,38.5,0,71.5,7.6875,38.95833333,KSEA

20121108,42,34,0,74.125,7.591666667,39.54166667,KSEA

20121109,41,32.5,0,70.16666667,4.479166667,23.875,KSEA

20121110,38.5,25.5,0,66.33333333,4.9125,36.16666667,KSEA

20121111,41,33.5,0.52,73.26086957,6.734782609,87.47826087,KSEA

20121112,49,43.5,0.14,85.125,6.591666667,87.75,KSEA

20121113,49,45,0.17,87.95833333,5.720833333,94,KSEA

20121114,46.5,43,0.03,85.41666667,5.920833333,62.29166667,KSEA

20121115,43,38.5,0,87.29166667,5.3375,29.83333333,KSEA

20121116,42.5,39,0.22,86.70833333,3.566666667,64.25,KSEA

20121117,48.5,41,0.24,75.125,11.8125,87.29166667,KSEA

20121118,46.5,39.5,0.31,76.08333333,10.9,91.91666667,KSEA

20121119,51.5,46,2.12,82.375,13.4875,84,KSEA

20121120,48.5,40.5,0.15,77.04166667,9.316666667,70.20833333,KSEA

20121121,43,37.5,0.44,81.33333333,12.34583333,77.5,KSEA

20121122,42.5,35.5,0,75.70833333,3.370833333,73.54166667,KSEA

20121123,46,43,1.27,90.08333333,5.3375,92.95833333,KSEA

20121124,43.5,41,0,87,2.7,69.16666667,KSEA

20121125,40.5,36,0,85.95833333,8.1125,35.16666667,KSEA

20121126,42,31.5,0,73.04166667,8.454166667,44.04166667,KSEA

20121127,42.5,34.5,0,77.41666667,3.375,69.75,KSEA

20121128,42.5,37,0.11,81.54166667,6.495833333,78.54166667,KSEA

20121129,50.5,40.5,0.06,67.625,9.558333333,82.54166667,KSEA

20121130,52.5,44,1.38,79.25,10.37083333,88.79166667,KSEA

20121201,51.5,40.5,0.16,70,12.43333333,84.625,KSEA

20121202,46,41,0.77,82.54166667,13.63333333,88.79166667,KSEA

20121203,47,43,0.48,84.20833333,9.9,90.875,KSEA

20121204,49,43.5,0.56,81.625,13.77916667,83.58333333,KSEA

20121205,44,37,0.06,75.04347826,11.13478261,71.82608696,KSEA

20121206,44,38,0.06,82.08333333,11.425,84.625,KSEA

20121207,42,36,0.04,79.875,10.2875,82.54166667,KSEA

20121208,41,33.5,0,76.625,4.429166667,80.45833333,KSEA

20121209,40.5,37,0.06,87,4.616666667,88,KSEA

20121210,43.5,41,0.02,90.70833333,4.1375,75.95833333,KSEA

20121211,44,38.5,0.12,83,10.04166667,89.83333333,KSEA

20121212,42,38,0.32,85.33333333,4.475,91.91666667,KSEA

20121213,41.5,34.5,0.08,81.18181818,6.195454545,88.31818182,KSEA

20121214,38.5,34.5,0.32,85.83333333,3.941666667,74.625,KSEA

20121215,36.5,31.5,0.21,80.29166667,11.2875,85.83333333,KSEA

20121216,41,36.5,0.89,84.79166667,12.3,88.79166667,KSEA

20121217,41,35,0.08,75,21.41363636,75.18181818,KSEA

20121218,36,29.5,0.13,81.45833333,11.95833333,80.45833333,KSEA

20121219,41,32.5,0.54,75.70833333,13,94,KSEA

20121220,39,35,0.52,83.625,8.258333333,70.58333333,KSEA

20121221,38,32,0.07,78.45833333,3.958333333,62.875,KSEA

20121222,43,36.5,0.13,76.54166667,7.825,81.5,KSEA

20121223,41.5,35,0.26,79,5.725,92.95833333,KSEA

20121224,39.5,36.5,0.01,87.83333333,6.245833333,81.95833333,KSEA

20121225,39.5,32,0.53,74.70833333,9.45,90.875,KSEA

20121226,41,35,0.16,81,10.94583333,91.91666667,KSEA

20121227,42,36,0.16,83.29166667,7.1625,86.70833333,KSEA

20121228,43,33.5,0,72.83333333,3.95,88.79166667,KSEA

20121229,39.5,32,0.04,76.91666667,3.704166667,90.875,KSEA

20121230,36,33,0,89.29166667,4.0375,38.66666667,KSEA

20121231,34,29,0,83.375,4.529166667,63.75,KSEA

20130101,34,26.5,0,75.95833333,6.158333333,25.875,KSEA

20130102,36.5,23.5,0,56.29166667,7.2125,16.625,KSEA

20130103,36.5,25,0.15,60.5,6.7375,39.625,KSEA

20130104,43,38,0.11,83.875,6.258333333,80.91666667,KSEA

20130105,42,34,0.12,73.125,6.879166667,85.66666667,KSEA

20130106,41,37.5,0.08,84.27272727,6.559090909,86.86363636,KSEA

20130107,45,42,0.08,84.29166667,16.45416667,91.91666667,KSEA

20130108,47.5,42,0.63,83.83333333,14.01666667,92.95833333,KSEA

20130109,42.5,39,1.22,85.66666667,11.425,87.75,KSEA

20130110,34.5,31,0.01,85.04166667,4.670833333,87.45833333,KSEA

20130111,32,24.5,0,76.125,4.3375,31.16666667,KSEA

20130112,31,22.5,0,71.5,4.529166667,33.375,KSEA

20130113,30,21.5,0,71.66666667,3.325,54.375,KSEA

20130114,33,26,0,75.5,2.8875,82.54166667,KSEA

20130115,37.5,29,0,74.25,5.2375,44.16666667,KSEA

20130116,34,27.5,0,81.33333333,4.041666667,13.95833333,KSEA

20130117,33,29.5,0,90.16666667,2.275,22.08333333,KSEA

20130118,34,31.5,0,92.08333333,3.033333333,27.41666667,KSEA

20130119,32.5,31,0,94.16666667,4.233333333,23.5,KSEA

20130120,34.5,33,0,95.2173913,4.62173913,18.7826087,KSEA

20130121,32.5,32,0,95.66666667,2.504166667,3.916666667,KSEA

20130122,33.5,31,0,91.875,1.308333333,47.54166667,KSEA

20130123,40.5,31.5,0.2,76.58333333,7.066666667,92.95833333,KSEA

20130124,39.5,36.5,0.23,85.04166667,5.9125,78.25,KSEA

20130125,44,40.5,0.12,86,4.816666667,71.70833333,KSEA

20130126,43,37,0.09,81.875,10.0875,89.83333333,KSEA

20130127,40.5,37.5,0.07,88.75,10.02916667,94,KSEA

20130128,40.5,38,0.31,89.16666667,7.1125,94,KSEA

20130129,44,42,0.17,90.66666667,8.695833333,94,KSEA

20130130,46,44,0.14,93.20833333,8.691666667,94,KSEA

20130131,47,44,0.12,90.04166667,8.9875,89.83333333,KSEA

20130201,47,42,0.01,84.91666667,6.395833333,66.91666667,KSEA

20130202,40,38.5,0,91.29166667,4.470833333,35.25,KSEA

20130203,42.5,39.5,0.07,87.45833333,6.391666667,86.16666667,KSEA

20130204,47.5,40,0,77.2173913,5.886956522,91.82608696,KSEA

20130205,47,41,0.13,79.86956522,11.12608696,80.95652174,KSEA

20130206,47,38.5,0.04,74.95833333,9.991666667,92.95833333,KSEA

20130207,43.5,34.5,0.05,70.58333333,9.070833333,49.625,KSEA

20130208,41,34.5,0,79.70833333,3.029166667,84.625,KSEA

20130209,43.5,37.5,0.01,81.66666667,2.795833333,94,KSEA

20130210,41.5,36.5,0,80.04166667,4.479166667,78.54166667,KSEA

20130211,43.5,39.5,0,79.33333333,3.133333333,91.91666667,KSEA

20130212,48.5,44,0.05,86.66666667,12.4875,91.91666667,KSEA

20130213,47,41.5,0.09,79.41666667,9.1375,91.91666667,KSEA

20130214,45.5,42,0.04,83.25,5,90.875,KSEA

20130215,48.5,40.5,0,81.54166667,5.345833333,17.66666667,KSEA

20130216,45.5,39,0,76.08333333,12.53333333,74.625,KSEA

20130217,44.5,32.5,0,70.375,7.6875,91.91666667,KSEA

20130218,42.5,34.5,0,74.79166667,4.241666667,87.75,KSEA

20130219,43,33.5,0,71.59090909,7.290909091,49.22727273,KSEA

20130220,40,34,0.06,79.04166667,4.858333333,87.16666667,KSEA

20130221,41.5,37.5,0.02,81.73913043,14.03478261,91.82608696,KSEA

20130222,40,37,0.37,80.79166667,18.1375,83.75,KSEA

20130223,44.5,35,0.01,73.33333333,10.375,81.20833333,KSEA

20130224,44.5,33.5,0,65,12.29166667,91.91666667,KSEA

20130225,44.5,33.5,0.09,71.83333333,15.89166667,58.5,KSEA

20130226,43.5,33,0.01,65.125,8.6,87.75,KSEA

20130227,45,39.5,0.19,81.20833333,3.995833333,90.875,KSEA

20130228,48.5,44.5,0.31,89.125,8.408333333,94,KSEA

20130301,55.5,48,0.11,80.125,12.05,89.83333333,KSEA

20130302,49,40.5,0.03,74.25,10.1,90.875,KSEA

20130303,44,31.5,0,65.83333333,6.304166667,31.41666667,KSEA

20130304,44,26,0,55.95652174,8.639130435,46.2173913,KSEA

20130305,46,29.5,0,59.83333333,5.425,94,KSEA

20130306,43,38.5,0.46,85.08333333,9.216666667,90.875,KSEA

20130307,47.5,37.5,0.3,76.41666667,5.725,69.66666667,KSEA

20130308,44.5,37,0,77.70833333,5.820833333,27.33333333,KSEA

20130309,44.5,35.5,0,71.5,3.033333333,25.04166667,KSEA

20130310,42.5,37,0.03,81.7826087,3.57826087,82.56521739,KSEA

20130311,47,42,0.05,82.7826087,2.065217391,92.91304348,KSEA

20130312,52.5,47,0.08,82.83333333,12.67916667,90.875,KSEA

20130313,51,48.5,0.09,88.54166667,8.75,89.54166667,KSEA

20130314,51,44.5,0.1,84.54166667,6.441666667,87.16666667,KSEA

20130315,53,46.5,0.01,83.13043478,9.77826087,77.69565217,KSEA

20130316,45.5,38.5,0.17,77.83333333,14.025,81.66666667,KSEA

20130317,43.5,32.5,0,68.91666667,13.55,81.5,KSEA

20130318,46,33,0,65.16666667,13.63333333,61.875,KSEA

20130319,45,34.5,0.34,70.95833333,7.595833333,73.79166667,KSEA

20130320,46,39.5,0.51,77.91666667,16.84166667,71.83333333,KSEA

20130321,43,35,0.26,77,11.1375,77.33333333,KSEA

20130322,41,27.5,0,68.04166667,5.15,55.58333333,KSEA

20130323,42,24.5,0,55.33333333,5.766666667,53.41666667,KSEA

20130324,43.5,28,0,54.58333333,4.670833333,60.625,KSEA

20130325,51,27.5,0,41.5,6.395833333,53.66666667,KSEA

20130326,52.5,37,0,56.41666667,3.7125,82.54166667,KSEA

20130327,50.5,40.5,0.01,69.16666667,3.795833333,78.25,KSEA

20130328,54,45,0.08,75.04166667,2.841666667,68.58333333,KSEA

20130329,55.5,43.5,0,67.79166667,5.533333333,47.91666667,KSEA

20130330,55,42,0,65.41666667,9.75,13.66666667,KSEA

20130331,56.5,41,0,57.75,6.770833333,7.958333333,KSEA

20130401,55,45,0,75.375,8.033333333,60.125,KSEA

20130402,52.5,44.5,0,76.54166667,5.054166667,87.75,KSEA

20130403,54,43.5,0,68.875,3.383333333,73.625,KSEA

20130404,54,47.5,0.33,82.04166667,6.491666667,91.91666667,KSEA

20130405,53.5,48,0.68,85.08333333,13.01666667,90.875,KSEA

20130406,49.5,43.5,0.54,81.375,11.04583333,89.54166667,KSEA

20130407,44,39.5,1.55,86.625,8.8375,91.91666667,KSEA

20130408,49.5,42,0.03,77.29166667,6.7875,77.79166667,KSEA

20130409,48.5,40.5,0,70.33333333,5.483333333,79.125,KSEA

20130410,53.5,44.5,0.25,71.125,14.20416667,78.25,KSEA

20130411,49,39,0.06,70.5,8.654166667,80.91666667,KSEA

20130412,43,39,0.32,79.17391304,9.82173913,78.65217391,KSEA

20130413,44.5,35,0.24,75.25,12.9625,82.375,KSEA

20130414,47.5,34,0.36,72.875,5.3875,78.375,KSEA

20130415,48.5,36,0,70.79166667,5.429166667,69.29166667,KSEA

20130416,47.5,35,0.01,66.16666667,5.725,35.91666667,KSEA

20130417,49,35,0,61.91666667,7.2125,55.20833333,KSEA

20130418,48.5,41.5,0.2,78.79166667,8.841666667,92.95833333,KSEA

20130419,52.5,47.5,0.82,87.375,10.99583333,94,KSEA

20130420,52,43,0,74.29166667,13,90.875,KSEA

20130421,49,40.5,0.13,74.20833333,9.5125,79.83333333,KSEA

20130422,51,30.5,0,54.75,9.8875,16.125,KSEA

20130423,51.5,29.5,0,50.83333333,6.158333333,28.08333333,KSEA

20130424,56.5,34,0,47,6.591666667,21.16666667,KSEA

20130425,57.5,37.5,0,44.66666667,2.604166667,33.20833333,KSEA

20130426,58,44.5,0,68,5.1,61.91666667,KSEA

20130427,54,41,0,66.20833333,13.00833333,87.75,KSEA

20130428,54,42,0.03,70.83333333,11.425,90.875,KSEA

20130429,50.5,38.5,0.16,65.875,9.654166667,73.91666667,KSEA

20130430,47.5,31.5,0,55.75,5.770833333,54.20833333,KSEA

20130501,51.5,32,0,50.125,6.491666667,32.33333333,KSEA

20130502,56.5,38,0,50.16666667,9.025,47.5,KSEA

20130503,60,42.5,0,53.04166667,10.95,13.58333333,KSEA

20130504,64.5,41,0,45.875,15.02083333,8.333333333,KSEA

20130505,68.5,41.5,0,37.625,11.65833333,8.541666667,KSEA

20130506,70.5,44.5,0,42.79166667,4.629166667,4.166666667,KSEA

20130507,60.5,50,0,71.70833333,7.020833333,34.95833333,KSEA

20130508,59.5,48,0,73.83333333,4.575,54.125,KSEA

20130509,61.5,49.5,0,73.66666667,3.029166667,28.70833333,KSEA

20130510,64,50,0,62.625,2.170833333,31.08333333,KSEA

20130511,67.5,49.5,0,55.04166667,5.8125,62.5,KSEA

20130512,64,54,0.25,75.83333333,8.545833333,86.875,KSEA

20130513,57.5,49,0.13,79.60869565,11.12608696,67.82608696,KSEA

20130514,55.5,36.5,0,57.16666667,5.670833333,50.75,KSEA

20130515,55.5,46,0.04,72.16666667,4.908333333,73.25,KSEA

20130516,62.5,48.5,0,67.83333333,5.9625,66.04166667,KSEA

20130517,58,48,0.02,72.58333333,8.316666667,82.54166667,KSEA

20130518,57,46,0,68.79166667,6.920833333,87.75,KSEA

20130519,58,47.5,0,68.125,4.908333333,80.625,KSEA

20130520,58,45,0,70.60869565,3.92173913,69.34782609,KSEA

20130521,53.5,44,0.52,73.54166667,10.425,76.91666667,KSEA

20130522,48.5,43.5,0.56,84.04166667,7.15,87.75,KSEA

20130523,49,43.5,0.16,79.20833333,4.2375,81.20833333,KSEA

20130524,55,46,0.01,73.375,5.9125,73.33333333,KSEA

20130525,57,44.5,0,68.41666667,6.0625,83.29166667,KSEA

20130526,58,50,0.05,80.29166667,4.954166667,82.54166667,KSEA

20130527,57,51.5,0.39,83.20833333,6.829166667,90.875,KSEA

20130528,58,48,0.02,76.20833333,6.541666667,83.58333333,KSEA

20130529,55,47.5,0.22,75.58333333,8.120833333,81.5,KSEA

20130530,55.5,45,0,70.125,12.19583333,67.66666667,KSEA

20130531,59.5,43.5,0,61.08333333,5.579166667,62.625,KSEA

20130601,63.5,45.5,0,58.33333333,5.529166667,60.95833333,KSEA

20130602,61.5,47,0.04,61.875,7.075,67.5,KSEA

20130603,62,50,0,69.41666667,6.3875,43.625,KSEA

20130604,66.5,48.5,0,55.75,7.404166667,19.875,KSEA

20130605,69,48.5,0,53.125,7.058333333,56.125,KSEA

20130606,67,47.5,0,53.45833333,5.920833333,35.75,KSEA

20130607,63.5,47,0,62.33333333,6.966666667,68.25,KSEA

20130608,62,48,0,62.125,6.920833333,77.20833333,KSEA

20130609,60.5,46,0,59.625,8.225,65.83333333,KSEA

20130610,62,44.5,0,56.75,7.4,53.25,KSEA

20130611,59,44,0,60,12.62916667,47.66666667,KSEA

20130612,61,45,0.01,62.375,9.795833333,65.45833333,KSEA

20130613,61.5,45,0,63.58333333,5.5375,66.20833333,KSEA

20130614,61,46,0,62.70833333,8.35,66.625,KSEA

20130615,64,48,0,57.66666667,6.633333333,46.95833333,KSEA

20130616,65,51.5,0,61.875,7.833333333,54.125,KSEA

20130617,67.5,49,0,61.08333333,6.629166667,55.66666667,KSEA

20130618,65,47.5,0.01,60.20833333,7.591666667,57.75,KSEA

20130619,61.5,49,0,65.58333333,8.125,77.04166667,KSEA

20130620,59,50,0.12,72.79166667,11.375,91.91666667,KSEA

20130621,61.5,50,0.01,68.45833333,3.766666667,71.41666667,KSEA

20130622,65.5,48.5,0,58.625,3.808333333,42.125,KSEA

20130623,65.5,56.5,0.31,74.375,4.479166667,94,KSEA

20130624,63.5,54.5,0.19,74.5,8.604166667,83,KSEA

20130625,66,55,0.39,74.79166667,6.016666667,80.45833333,KSEA

20130626,65.5,57.5,0.08,74.41666667,5.345833333,77.33333333,KSEA

20130627,66,58.5,0.14,78.95833333,2.9,88.79166667,KSEA

20130628,74,60.5,0,66.625,5.154166667,51.66666667,KSEA

20130629,75.5,57,0,58.45833333,3.620833333,46.29166667,KSEA

20130630,78,59.5,0,54.5,5.825,7.791666667,KSEA

20130701,77,59.5,0,55.33333333,5.1,8.5,KSEA

20130702,71.5,54,0,60.7826087,6.473913043,24.56521739,KSEA

20130703,70.5,48,0,46.875,7.975,26.33333333,KSEA

20130704,64,51.5,0,68.20833333,5.0125,78.83333333,KSEA

20130705,65.5,52,0,64.54166667,5.766666667,54.125,KSEA

20130706,67.5,52,0,63.375,4.9625,38.95833333,KSEA

20130707,66,55,0,72.66666667,6.104166667,51.08333333,KSEA

20130708,68,54,0,65.66666667,6.45,41.08333333,KSEA

20130709,72.5,53,0,53.625,5.529166667,9.583333333,KSEA

20130710,64.5,51.5,0,69.16666667,5.870833333,58.58333333,KSEA

20130711,63.5,48,0,58.375,6.4875,67.54166667,KSEA

20130712,61.5,47,0,59.875,5.333333333,56.91666667,KSEA
